audio_recording_id,start_time_seconds,end_time_seconds,low_frequency_hertz,high_frequency_hertz,tags,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
66375,4470,4480,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66391,7,17,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66397,99,109,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66404,341,351,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66434,641,651,0,11025,92:Masked Owl,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66445,0,10,0,11025,92:Masked Owl,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66454,58,68,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66511,604,614,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66556,353,363,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66562,6458,6468,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66611,34,44,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66634,65,75,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
66644,59,69,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
66653,23,33,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66656,748,758,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66657,0,10,0,11025,107:Southern Boobook|92:Masked Owl|105:Insects,NO,NO,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO
66663,415,425,0,11025,114:birds|105:Insects,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
66677,643,653,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66717,6858,6868,0,11025,114:birds|104:Car,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO
66740,5169,5179,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66740,349,359,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66740,5137,5147,0,11025,105:Insects|115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES
66740,5289,5299,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66762,2825,2835,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66762,5289,5299,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66762,5533,5543,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66787,3589,3599,0,11025,108:Eastern Barn Owl,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,106:Barking Owl|107:Southern Boobook,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,89,99,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,89,99,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
66816,89,99,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
66816,89,99,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,106:Barking Owl|107:Southern Boobook,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,89,99,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,101,111,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,5133,5143,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,101,111,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5133,5143,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,4729,4739,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
66816,5581,5591,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,7105,7115,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,7105,7115,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,7105,7115,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,7105,7115,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,117,127,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2725,2735,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,1509,1519,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66816,221,231,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,3997,4007,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
66816,221,231,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2725,2735,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2725,2735,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,3997,4007,0,11025,105:Insects|116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
66816,1509,1519,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,221,231,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2725,2735,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,221,231,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,2725,2735,0,11025,106:Barking Owl|107:Southern Boobook|108:Eastern Barn Owl|92:Masked Owl|114:birds|109:Koala|100:Brush-tailed possum|105:Insects|115:frogs|104:Car|116:wind|117:rain,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
66816,3997,4007,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,6165,6175,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,6137,6147,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,6137,6147,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,6137,6147,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,2217,2227,0,11025,107:Southern Boobook|114:birds|116:wind|117:rain,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
66816,2217,2227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4937,4947,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4937,4947,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,4937,4947,0,11025,106:Barking Owl,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66816,5773,5783,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66883,5772,5782,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
66883,5672,5682,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66885,1494,1504,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66885,4212,4222,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66912,1352,1362,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,4977,4987,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,107:Southern Boobook|108:Eastern Barn Owl,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,1485,1495,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,92:Masked Owl,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,3013,3023,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,6309,6319,0,11025,105:Insects|104:Car,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO
66934,5237,5247,0,11025,107:Southern Boobook|108:Eastern Barn Owl,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,1485,1495,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4977,4987,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6309,6319,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook|115:frogs,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,3013,3023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6309,6319,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,108:Eastern Barn Owl,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,1485,1495,0,11025,115:frogs,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,107:Southern Boobook|92:Masked Owl|114:birds|105:Insects,NO,NO,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,3013,3023,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,100:Brush-tailed possum,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,4977,4987,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6309,6319,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,107:Southern Boobook|114:birds,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5013,5023,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,4829,4839,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,107:Southern Boobook|108:Eastern Barn Owl|116:wind|117:rain,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,6401,6411,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,4977,4987,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66934,6309,6319,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5237,5247,0,11025,92:Masked Owl,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6401,6411,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6309,6319,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5937,5947,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,2825,2835,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,7041,7051,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
66934,5381,5391,0,11025,107:Southern Boobook|92:Masked Owl,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook|92:Masked Owl,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,2825,2835,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,7041,7051,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,665,675,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,7041,7051,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,6213,6223,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,2825,2835,0,11025,107:Southern Boobook|92:Masked Owl,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6213,6223,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6037,6047,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6037,6047,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook|108:Eastern Barn Owl,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6213,6223,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6037,6047,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,2825,2835,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6037,6047,0,11025,107:Southern Boobook|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
66934,5381,5391,0,11025,107:Southern Boobook|92:Masked Owl|116:wind|117:rain,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,6213,6223,0,11025,107:Southern Boobook|104:Car|116:wind|117:rain,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO
66934,6037,6047,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook|92:Masked Owl,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5381,5391,0,11025,107:Southern Boobook|108:Eastern Barn Owl,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6037,6047,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6213,6223,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6213,6223,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,445,455,0,11025,105:Insects,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook|105:Insects,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,445,455,0,11025,114:birds|115:frogs,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,3189,3199,0,11025,116:wind|117:rain,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,445,455,0,11025,114:birds,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,3189,3199,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,5941,5951,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,3189,3199,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
66934,6217,6227,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
66934,6089,6099,0,11025,107:Southern Boobook,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
